-10 0.5 30
2.5216 0.5 29.5216
-3.941846	-3.723101	-3.507673	-3.295438	-3.086545	-2.881072	-2.679220	-2.481320	-2.287469	-2.097953	-1.912877	-1.732476	-1.557174	-1.387404	-1.223629	-1.063628	-0.913659	-0.764217	-0.631470	-0.496737	-0.381276	-0.284983	-0.206429	-0.142308	-0.088254	-0.055620	-0.039921	-0.040798	-0.061780	-0.103093	-0.164283	-0.244887	-0.343292	-0.459015	-0.590262	-0.735506	-0.893499	-1.061958	-1.239061	-1.425358	-1.620996	-1.825692	-2.038368	-2.257286	-2.481842	-2.712069	-2.948129	-3.190047	-3.437667	-3.690803	-3.949469	-4.213580	-4.482797	-4.756752	-5.035088	-5.317672	-5.604943	-5.897084	-6.195740	-6.501560	-6.814520	-7.134284	-7.462305	-7.798474	-8.142557	-8.494474	-8.853800	-9.221712	-9.599257	-9.986583	-10.385698	-10.802181	-11.240880	-11.711316	-12.225375	-12.770919	-13.300875	-13.849054	-14.428231	-15.037578	-15.677380
-4.234185	-4.001841	-3.774253	-3.550222	-3.329822	-3.113114	-2.900366	-2.691738	-2.487253	-2.287375	-2.092285	-1.902069	-1.717188	-1.538094	-1.365306	-1.199417	-1.039821	-0.889471	-0.740789	-0.608774	-0.475093	-0.367292	-0.281901	-0.206611	-0.153150	-0.117445	-0.097760	-0.098902	-0.121370	-0.165154	-0.230267	-0.315555	-0.420987	-0.544269	-0.683928	-0.838536	-1.006309	-1.184757	-1.372869	-1.571014	-1.778999	-1.996443	-2.222034	-2.454009	-2.691903	-2.935912	-3.186104	-3.442431	-3.704677	-3.972595	-4.246262	-4.525446	-4.809748	-5.098957	-5.392788	-5.690936	-5.993909	-6.303999	-6.621776	-6.947392	-7.280882	-7.622188	-7.971063	-8.327787	-8.693725	-9.068601	-9.452937	-9.847932	-10.253712	-10.672157	-11.110266	-11.576341	-12.078133	-12.635553	-13.238258	-13.832467	-14.444785	-15.089032	-15.770477	-16.486324	-17.224141
-4.525764	-4.281143	-4.040122	-3.804372	-3.572591	-3.344811	-3.121038	-2.901582	-2.686594	-2.476417	-2.271373	-2.071447	-1.877094	-1.688849	-1.507696	-1.334793	-1.167957	-1.007001	-0.850896	-0.711540	-0.570113	-0.452381	-0.353922	-0.278275	-0.220356	-0.179117	-0.158691	-0.159847	-0.183262	-0.229518	-0.298087	-0.389329	-0.501126	-0.631894	-0.779959	-0.943628	-1.120957	-1.309788	-1.509004	-1.718983	-1.939184	-2.169269	-2.407639	-2.652558	-2.903822	-3.161557	-3.425790	-3.696430	-3.973077	-4.255570	-4.543989	-4.837935	-5.137092	-5.441280	-5.750339	-6.064260	-6.384851	-6.713537	-7.050602	-7.396105	-7.750205	-8.112847	-8.483847	-8.863386	-9.251253	-9.648371	-10.057722	-10.478740	-10.914796	-11.372502	-11.862456	-12.390084	-12.980154	-13.638095	-14.297625	-14.971430	-15.681352	-16.434108	-17.223953	-18.046047	-18.883551
-4.832784	-4.573515	-4.319842	-4.070624	-3.826855	-3.587262	-3.351949	-3.121204	-2.895259	-2.674325	-2.458893	-2.248866	-2.044766	-1.849646	-1.658736	-1.475254	-1.300073	-1.130673	-0.973617	-0.816150	-0.680132	-0.541302	-0.437364	-0.355700	-0.290449	-0.246880	-0.225366	-0.226033	-0.250463	-0.299011	-0.372381	-0.469125	-0.587654	-0.726161	-0.882683	-1.055818	-1.243463	-1.443167	-1.654109	-1.876307	-2.109256	-2.352425	-2.604111	-2.862605	-3.127825	-3.399902	-3.678770	-3.964177	-4.255723	-4.553292	-4.856893	-5.166061	-5.480544	-5.800199	-6.125174	-6.457222	-6.797430	-7.145902	-7.503349	-7.870009	-8.245638	-8.630442	-9.024504	-9.427859	-9.840644	-10.265367	-10.701197	-11.151879	-11.626442	-12.137374	-12.693103	-13.313644	-14.023898	-14.759104	-15.504220	-16.288842	-17.119734	-17.986605	-18.880514	-19.786695	-20.733061
-5.147855	-4.873964	-4.606111	-4.343767	-4.086561	-3.834943	-3.587858	-3.345554	-3.108433	-2.876566	-2.650530	-2.430467	-2.219385	-2.012001	-1.811815	-1.619644	-1.435555	-1.260630	-1.089095	-0.934327	-0.778910	-0.640644	-0.525297	-0.434124	-0.365520	-0.319063	-0.295754	-0.296076	-0.321355	-0.373239	-0.450901	-0.553381	-0.678586	-0.824566	-0.989910	-1.172916	-1.371065	-1.581923	-1.804748	-2.039357	-2.285190	-2.541711	-2.806960	-3.079311	-3.358796	-3.645431	-3.939049	-4.239373	-4.545963	-4.858733	-5.177592	-5.502074	-5.831999	-6.167460	-6.510070	-6.861573	-7.222046	-7.591457	-7.969964	-8.358043	-8.756104	-9.163922	-9.581540	-10.009101	-10.448923	-10.900753	-11.368804	-11.860785	-12.390814	-12.969904	-13.619314	-14.374197	-15.189956	-16.013188	-16.879769	-17.782893	-18.733192	-19.699922	-20.667613	-21.682289	-22.668288
-5.466584	-5.175375	-4.892310	-4.616490	-4.345955	-4.081777	-3.822969	-3.569215	-3.320942	-3.078271	-2.845050	-2.614875	-2.391060	-2.174278	-1.965253	-1.763932	-1.571381	-1.388243	-1.211115	-1.040601	-0.890437	-0.746854	-0.613914	-0.515865	-0.443091	-0.393173	-0.368201	-0.367899	-0.395009	-0.449728	-0.531881	-0.639756	-0.771197	-0.924855	-1.099107	-1.291922	-1.500534	-1.722449	-1.957079	-2.203920	-2.462623	-2.732364	-3.011069	-3.297282	-3.590882	-3.891854	-4.200006	-4.514995	-4.836458	-5.164170	-5.497971	-5.837521	-6.182767	-6.535012	-6.896433	-7.267472	-7.648228	-8.038729	-8.438790	-8.848719	-9.269062	-9.700004	-10.141357	-10.594781	-11.060476	-11.542952	-12.050460	-12.596762	-13.197570	-13.874666	-14.661013	-15.553182	-16.460362	-17.404408	-18.391416	-19.413613	-20.455725	-21.498013	-22.557423	-23.645249	-24.588180
-5.804447	-5.494015	-5.193894	-4.901680	-4.618179	-4.339879	-4.068852	-3.803182	-3.543367	-3.292761	-3.045478	-2.804856	-2.571101	-2.344789	-2.125940	-1.915508	-1.714132	-1.518704	-1.336789	-1.160924	-1.000421	-0.847733	-0.711638	-0.604263	-0.526194	-0.473167	-0.445527	-0.445975	-0.474581	-0.532531	-0.619028	-0.732098	-0.870295	-1.032038	-1.215614	-1.418640	-1.638102	-1.871563	-2.118407	-2.378059	-2.650132	-2.933612	-3.226383	-3.526991	-3.835213	-4.151016	-4.474191	-4.804412	-5.141213	-5.484287	-5.833515	-6.188669	-6.550707	-6.921887	-7.303279	-7.695017	-8.096957	-8.509329	-8.932329	-9.365918	-9.810027	-10.264919	-10.732082	-11.212494	-11.709123	-12.231169	-12.792480	-13.412735	-14.116952	-14.932065	-15.900521	-16.909400	-17.944625	-19.006355	-20.106370	-21.220763	-22.340039	-23.465182	-24.622121	-25.690442	-26.592575
-6.154569	-5.823148	-5.504097	-5.195941	-4.896168	-4.604792	-4.319969	-4.042393	-3.773741	-3.508659	-3.250302	-2.999515	-2.755576	-2.518982	-2.290535	-2.070860	-1.857253	-1.656069	-1.460241	-1.281601	-1.113632	-0.959694	-0.819192	-0.697424	-0.613597	-0.556326	-0.527510	-0.528172	-0.558610	-0.619597	-0.710082	-0.828649	-0.973737	-1.143749	-1.336787	-1.550150	-1.780641	-2.025832	-2.285159	-2.557795	-2.843428	-3.140925	-3.447900	-3.763058	-4.086077	-4.416884	-4.755251	-5.100832	-5.453060	-5.811582	-6.176379	-6.547998	-6.928390	-7.319491	-7.721532	-8.134310	-8.558118	-8.993117	-9.439394	-9.897000	-10.365978	-10.846387	-11.341112	-11.851425	-12.385314	-12.958871	-13.595163	-14.322709	-15.165539	-16.187311	-17.306438	-18.434689	-19.592296	-20.776055	-21.972873	-23.153368	-24.348459	-25.571069	-26.759192	-27.750568	-28.642466
-6.513306	-6.157417	-5.816295	-5.489830	-5.175031	-4.868972	-4.572790	-4.283918	-4.000670	-3.724159	-3.455299	-3.193760	-2.939391	-2.692927	-2.454997	-2.226020	-2.003259	-1.787811	-1.588869	-1.402475	-1.226231	-1.066418	-0.920313	-0.793861	-0.701851	-0.641981	-0.611526	-0.612647	-0.644754	-0.708398	-0.803023	-0.926991	-1.078960	-1.257135	-1.459550	-1.683106	-1.924544	-2.181460	-2.453120	-2.738606	-3.037727	-3.349017	-3.670011	-3.999482	-4.337152	-4.682778	-5.036135	-5.396817	-5.764195	-6.137907	-6.518474	-6.907368	-7.307001	-7.718175	-8.140711	-8.574755	-9.020559	-9.478192	-9.947718	-10.429166	-10.922713	-11.430638	-11.953956	-12.498554	-13.082037	-13.726386	-14.467467	-15.333655	-16.383622	-17.611302	-18.845185	-20.089582	-21.352055	-22.632803	-23.894317	-25.148617	-26.432725	-27.730597	-28.851503	-29.816941	-30.643083
-6.894435	-6.514861	-6.150673	-5.801972	-5.468014	-5.147494	-4.837956	-4.533765	-4.238320	-3.950844	-3.670059	-3.397192	-3.131988	-2.875174	-2.627262	-2.385887	-2.150595	-1.931352	-1.723932	-1.525690	-1.345526	-1.179077	-1.034038	-0.901819	-0.797191	-0.733662	-0.702002	-0.703278	-0.736955	-0.803558	-0.902389	-1.031989	-1.191025	-1.377732	-1.589850	-1.824008	-2.076927	-2.346036	-2.630474	-2.929378	-3.242426	-3.567981	-3.903474	-4.247786	-4.600607	-4.961575	-5.330414	-5.706673	-6.089668	-6.479314	-6.877094	-7.285086	-7.705204	-8.137360	-8.581533	-9.038017	-9.506921	-9.988294	-10.482191	-10.988697	-11.509026	-12.044694	-12.601909	-13.193998	-13.847338	-14.596400	-15.486484	-16.559764	-17.868852	-19.237383	-20.573730	-21.921004	-23.290266	-24.638541	-25.963296	-27.303556	-28.687248	-29.962464	-31.020684	-31.936013	-32.782059
-7.293634	-6.885087	-6.497283	-6.126052	-5.772422	-5.435385	-5.107371	-4.790129	-4.482125	-4.182015	-3.889489	-3.605367	-3.329453	-3.062078	-2.803810	-2.552235	-2.306605	-2.078372	-1.858459	-1.655739	-1.468316	-1.298315	-1.143945	-1.007620	-0.897241	-0.829792	-0.796672	-0.797818	-0.833422	-0.902966	-1.006005	-1.141234	-1.307435	-1.502784	-1.724742	-1.969728	-2.234310	-2.515800	-2.813238	-3.125654	-3.452780	-3.792716	-4.142899	-4.502206	-4.870272	-5.246747	-5.631209	-6.023121	-6.421950	-6.828486	-7.244527	-7.672809	-8.113886	-8.567547	-9.034064	-9.513580	-10.006137	-10.511832	-11.030754	-11.562943	-12.111822	-12.679212	-13.278445	-13.934704	-14.689690	-15.592440	-16.690794	-18.043477	-19.556042	-21.003382	-22.443261	-23.892675	-25.333635	-26.743080	-28.142367	-29.589565	-31.016374	-32.199738	-33.208748	-34.108183	-34.936109
-7.703094	-7.266694	-6.849378	-6.453530	-6.080830	-5.721520	-5.377892	-5.047030	-4.724558	-4.412465	-4.108408	-3.813182	-3.526587	-3.248838	-2.978232	-2.712152	-2.462809	-2.225363	-1.996552	-1.786125	-1.591943	-1.415382	-1.254826	-1.114393	-1.000097	-0.927728	-0.893133	-0.894206	-0.931742	-1.004141	-1.111189	-1.251981	-1.425245	-1.629149	-1.860921	-2.116652	-2.392799	-2.686614	-2.996807	-3.322551	-3.663546	-4.017683	-4.382354	-4.756431	-5.139488	-5.531191	-5.930997	-6.338265	-6.753276	-7.177218	-7.612357	-8.060994	-8.522944	-8.998326	-9.487213	-9.989716	-10.505931	-11.035979	-11.579907	-12.139644	-12.717420	-13.320778	-13.977287	-14.724207	-15.623331	-16.737335	-18.105774	-19.724800	-21.323495	-22.858764	-24.395809	-25.924100	-27.419337	-28.885595	-30.384466	-31.921894	-33.289419	-34.404859	-35.369062	-36.271837	-37.096175
-8.137583	-7.673268	-7.229156	-6.809930	-6.407284	-6.025379	-5.663202	-5.314961	-4.979520	-4.653581	-4.337578	-4.030763	-3.733099	-3.443038	-3.162746	-2.885696	-2.626657	-2.375129	-2.141624	-1.923633	-1.722087	-1.537552	-1.374782	-1.233249	-1.114882	-1.032455	-0.995900	-0.997348	-1.036745	-1.111932	-1.223093	-1.369616	-1.550191	-1.763078	-2.005044	-2.271960	-2.560214	-2.866739	-3.190101	-3.529626	-3.885003	-4.253821	-4.633458	-5.022781	-5.421350	-5.828742	-6.244271	-6.667729	-7.100145	-7.542917	-7.998685	-8.468582	-8.952577	-9.450752	-9.963106	-10.489724	-11.030797	-11.586382	-12.156870	-12.745436	-13.357605	-14.013386	-14.750636	-15.640546	-16.754714	-18.147403	-19.820738	-21.599914	-23.248896	-24.880708	-26.502148	-28.092043	-29.637847	-31.201349	-32.792631	-34.368358	-35.618965	-36.679110	-37.647409	-38.531244	-39.336250
-8.589348	-8.089086	-7.616830	-7.167067	-6.739228	-6.334195	-5.949862	-5.584483	-5.233758	-4.893979	-4.566075	-4.247838	-3.939134	-3.637706	-3.339369	-3.059011	-2.790358	-2.529154	-2.287297	-2.061372	-1.851267	-1.661103	-1.492900	-1.347129	-1.225897	-1.139094	-1.100581	-1.102361	-1.143325	-1.221192	-1.336407	-1.488512	-1.676434	-1.898202	-2.150267	-2.428357	-2.728520	-3.047571	-3.383882	-3.737066	-4.106615	-4.489884	-4.884235	-5.288572	-5.702399	-6.125132	-6.556166	-6.996199	-7.446366	-7.908549	-8.385163	-8.876285	-9.382397	-9.903331	-10.439098	-10.989889	-11.555804	-12.136883	-12.735597	-13.355032	-14.009032	-14.733250	-15.596990	-16.690362	-18.091392	-19.782005	-21.696287	-23.511270	-25.236079	-26.959150	-28.646651	-30.281467	-31.917854	-33.552384	-35.268443	-36.724274	-37.911826	-38.948231	-39.899046	-40.761589	-41.569558
-9.066306	-8.543121	-8.034413	-7.549967	-7.091577	-6.659591	-6.252032	-5.867011	-5.499632	-5.146863	-4.805170	-4.474948	-4.154324	-3.841352	-3.531350	-3.240616	-2.956473	-2.691269	-2.440610	-2.205239	-1.988020	-1.791270	-1.617744	-1.470110	-1.348702	-1.253172	-1.212668	-1.214229	-1.256599	-1.337298	-1.456576	-1.614587	-1.810129	-2.041138	-2.303793	-2.593472	-2.905954	-3.237930	-3.587667	-3.954986	-4.339171	-4.737347	-5.146903	-5.566743	-5.996278	-6.434775	-6.882324	-7.340026	-7.809084	-8.292179	-8.790513	-9.304168	-9.833376	-10.378166	-10.938536	-11.514655	-12.106583	-12.714994	-13.343083	-13.999850	-14.713117	-15.546754	-16.605881	-18.000420	-19.720109	-21.694219	-23.724235	-25.562531	-27.387053	-29.182883	-30.913923	-32.627158	-34.334487	-36.105928	-37.804338	-39.160481	-40.280851	-41.304889	-42.234193	-43.100961	-43.938614
-9.581936	-9.009683	-8.466272	-7.951752	-7.464036	-7.002911	-6.568848	-6.160063	-5.774145	-5.405169	-5.049335	-4.706514	-4.373216	-4.040783	-3.727661	-3.420539	-3.132016	-2.857353	-2.597791	-2.353106	-2.128395	-1.925389	-1.746269	-1.594053	-1.469653	-1.375331	-1.329338	-1.330630	-1.374069	-1.457536	-1.581020	-1.744985	-1.948271	-2.188729	-2.462134	-2.763542	-3.088463	-3.433499	-3.796800	-4.178386	-4.577309	-4.990543	-5.415436	-5.850862	-6.296121	-6.750743	-7.215555	-7.691493	-8.180438	-8.685069	-9.205642	-9.742381	-10.295249	-10.864422	-11.449972	-12.051992	-12.670559	-13.308436	-13.969515	-14.673578	-15.474671	-16.482421	-17.840771	-19.587063	-21.581867	-23.774723	-25.804907	-27.724315	-29.638785	-31.476002	-33.268927	-35.065962	-36.864575	-38.736757	-40.342867	-41.587942	-42.686827	-43.705833	-44.626535	-45.506484	-46.355675
-10.094271	-9.491881	-8.912463	-8.360798	-7.838678	-7.349414	-6.888411	-6.454810	-6.047757	-5.662488	-5.293562	-4.937170	-4.592111	-4.247466	-3.923524	-3.605720	-3.307354	-3.023334	-2.753420	-2.501542	-2.269268	-2.059868	-1.875286	-1.718595	-1.591659	-1.497058	-1.447506	-1.448651	-1.492626	-1.578999	-1.706625	-1.876491	-2.087504	-2.337335	-2.621340	-2.934326	-3.271553	-3.629461	-4.006143	-4.401762	-4.815191	-5.243245	-5.683190	-6.133902	-6.594633	-7.065620	-7.547769	-8.042289	-8.551525	-9.077537	-9.620389	-10.180142	-10.756716	-11.350193	-11.960843	-12.588731	-13.234434	-13.901863	-14.601282	-15.374275	-16.312909	-17.592277	-19.322876	-21.350582	-23.598065	-25.887015	-27.916876	-29.944326	-31.903163	-33.780739	-35.667423	-37.529880	-39.457547	-41.354968	-42.790737	-43.971428	-45.088939	-46.081004	-47.007541	-47.906514	-48.769023
-10.652520	-10.003295	-9.387730	-8.803197	-8.247430	-7.723085	-7.230971	-6.770524	-6.339306	-5.934550	-5.548927	-5.178421	-4.810820	-4.463725	-4.122098	-3.799676	-3.491038	-3.197282	-2.917709	-2.657503	-2.417854	-2.201326	-2.010837	-1.850162	-1.723409	-1.625161	-1.573245	-1.573762	-1.618583	-1.707612	-1.839557	-2.015566	-2.234694	-2.494207	-2.789211	-3.114237	-3.464236	-3.835439	-4.225909	-4.636013	-5.064419	-5.507755	-5.963233	-6.429685	-6.906677	-7.394961	-7.895526	-8.409716	-8.940565	-9.488920	-10.055041	-10.638862	-11.240267	-11.859288	-12.496151	-13.151118	-13.826728	-14.527672	-15.280358	-16.156399	-17.335100	-19.020641	-21.082438	-23.352360	-25.811545	-28.073956	-30.192620	-32.295934	-34.273761	-36.252661	-38.202609	-40.161580	-42.220364	-43.974420	-45.275678	-46.493700	-47.577090	-48.553130	-49.502956	-50.419292	-51.347514
-11.226919	-10.546575	-9.889821	-9.261566	-8.668282	-8.111871	-7.588577	-7.098418	-6.640254	-6.212827	-5.810146	-5.425332	-5.043504	-4.684602	-4.331208	-3.997900	-3.678928	-3.373472	-3.085886	-2.817650	-2.570324	-2.346556	-2.150444	-1.985951	-1.856722	-1.762730	-1.703654	-1.703345	-1.749093	-1.840495	-1.976832	-2.159162	-2.386481	-2.655794	-2.961959	-3.299210	-3.662132	-4.046729	-4.451074	-4.875773	-5.319280	-5.777970	-6.249098	-6.731460	-7.225332	-7.731446	-8.250923	-8.785701	-9.338577	-9.909833	-10.499684	-11.108053	-11.734816	-12.380012	-13.043760	-13.726447	-14.432805	-15.174331	-16.003075	-17.062952	-18.638429	-20.721200	-23.035295	-25.536536	-28.098689	-30.341048	-32.579479	-34.686675	-36.758111	-38.798256	-40.838260	-42.922665	-45.012214	-46.542789	-47.856857	-49.047799	-50.085324	-51.083879	-52.057789	-53.034871	-53.995949
-11.826119	-11.095302	-10.396616	-9.735512	-9.105498	-8.510359	-7.951921	-7.430862	-6.945934	-6.494738	-6.073976	-5.660225	-5.275324	-4.897562	-4.539671	-4.195622	-3.864881	-3.550574	-3.254357	-2.977814	-2.723043	-2.492495	-2.290886	-2.122507	-1.990876	-1.895805	-1.835734	-1.834107	-1.880660	-1.974681	-2.115144	-2.303700	-2.539094	-2.818106	-3.135347	-3.484692	-3.860375	-4.258152	-4.676171	-5.115183	-5.573471	-6.047243	-6.533759	-7.032136	-7.542911	-8.066936	-8.605460	-9.161198	-9.735933	-10.330003	-10.943467	-11.576229	-12.228251	-12.899540	-13.590174	-14.302384	-15.041765	-15.837377	-16.786148	-18.174116	-20.210990	-22.568613	-25.089139	-27.804846	-30.342256	-32.672845	-34.942569	-37.114430	-39.245719	-41.380488	-43.492333	-45.717641	-47.660275	-49.102891	-50.409727	-51.536496	-52.584804	-53.618855	-54.645402	-55.654416	-56.637789
-12.454119	-11.686963	-10.947702	-10.238398	-9.565080	-8.935254	-8.342138	-7.787532	-7.271122	-6.791644	-6.349048	-5.917833	-5.518164	-5.127478	-4.757712	-4.402561	-4.060407	-3.736289	-3.431026	-3.145873	-2.883124	-2.646175	-2.439038	-2.266672	-2.132539	-2.038801	-1.977385	-1.972372	-2.019800	-2.116608	-2.261267	-2.456258	-2.700014	-2.989133	-3.317886	-3.679776	-4.068677	-4.480092	-4.912226	-5.365903	-5.839380	-6.328758	-6.831235	-7.346498	-7.875102	-8.417952	-8.976715	-9.554401	-10.152084	-10.770000	-11.408108	-12.066342	-12.744719	-13.443264	-14.162000	-14.905275	-15.685042	-16.560734	-17.742063	-19.655171	-22.048008	-24.623991	-27.357043	-30.218190	-32.708639	-35.128228	-37.439895	-39.665020	-41.900023	-44.105251	-46.324024	-48.622711	-50.360141	-51.775727	-53.025965	-54.131080	-55.225893	-56.302558	-57.365154	-58.394749	-59.425899
-13.123782	-12.303681	-11.512493	-10.768224	-10.056514	-9.382007	-8.748341	-8.157214	-7.608816	-7.101513	-6.620750	-6.182110	-5.759504	-5.362333	-4.980603	-4.612011	-4.260181	-3.926561	-3.611879	-3.318012	-3.047434	-2.804193	-2.591781	-2.415115	-2.278470	-2.183489	-2.122166	-2.114994	-2.163422	-2.263033	-2.412215	-2.613386	-2.865646	-3.165019	-3.505451	-3.880040	-4.282308	-4.707530	-5.153813	-5.622225	-6.110941	-6.615999	-7.134887	-7.667501	-8.214365	-8.776623	-9.356336	-9.956482	-10.577591	-11.219769	-11.882978	-12.567201	-13.272434	-13.998726	-14.747469	-15.524756	-16.358313	-17.370500	-19.020957	-21.410245	-24.048261	-26.816630	-29.790540	-32.646422	-35.166315	-37.661634	-39.990385	-42.326678	-44.629886	-46.893507	-49.284685	-51.503967	-53.075332	-54.465229	-55.662368	-56.811272	-57.941075	-59.058476	-60.143337	-61.203726	-62.333004
-13.795429	-12.929853	-12.103023	-11.307035	-10.547007	-9.833389	-9.163610	-8.536526	-7.953558	-7.416210	-6.905202	-6.447111	-6.007592	-5.596282	-5.202953	-4.822100	-4.459984	-4.116460	-3.792473	-3.489798	-3.212130	-2.962519	-2.745026	-2.564339	-2.425180	-2.328865	-2.272110	-2.258550	-2.307932	-2.410283	-2.564101	-2.771240	-3.031924	-3.341451	-3.693438	-4.080572	-4.496051	-4.934875	-5.395052	-5.877876	-6.381516	-6.902050	-7.437395	-7.987366	-8.552517	-9.134255	-9.735183	-10.357668	-11.002059	-11.668362	-12.356523	-13.066575	-13.798519	-14.552393	-15.331593	-16.146553	-17.056844	-18.355998	-20.621531	-23.303227	-26.143010	-29.108723	-32.249426	-35.022059	-37.670048	-40.152202	-42.583755	-44.990119	-47.352621	-49.730292	-52.246021	-54.240950	-55.763355	-57.099627	-58.306818	-59.490615	-60.662978	-61.808366	-62.913268	-64.059041	-65.269920
-14.518638	-13.605736	-12.721483	-11.879915	-11.082145	-10.323277	-9.608008	-8.939787	-8.320203	-7.750582	-7.210155	-6.716184	-6.266960	-5.841175	-5.433168	-5.042145	-4.669281	-4.315317	-3.981429	-3.670259	-3.385098	-3.128939	-2.906382	-2.722009	-2.579900	-2.482020	-2.424839	-2.410288	-2.460397	-2.565550	-2.724260	-2.937784	-3.207009	-3.527075	-3.891040	-4.291211	-4.720405	-5.173254	-5.647772	-6.145351	-6.664396	-7.201108	-7.753692	-8.321797	-8.906186	-9.508405	-10.131685	-10.777582	-11.446273	-12.137740	-12.851944	-13.588923	-14.348712	-15.131480	-15.943905	-16.808561	-17.858466	-19.784668	-22.474767	-25.387148	-28.413742	-31.597724	-34.801484	-37.574777	-40.258968	-42.801024	-45.313195	-47.782395	-50.238416	-52.766565	-55.281245	-57.044325	-58.546663	-59.845613	-61.079918	-62.308995	-63.515681	-64.681775	-65.865065	-67.083173	-68.367262
-15.271504	-14.296822	-13.374493	-12.485312	-11.633390	-10.823910	-10.069119	-9.361978	-8.703829	-8.083244	-7.522326	-7.003621	-6.534272	-6.092812	-5.669344	-5.267372	-4.883454	-4.518688	-4.174645	-3.855285	-3.562361	-3.299733	-3.072198	-2.884139	-2.739045	-2.639499	-2.581898	-2.566820	-2.617491	-2.725293	-2.889104	-3.109378	-3.386965	-3.717705	-4.093805	-4.507202	-4.950237	-5.417214	-5.906185	-6.418587	-6.953128	-7.506440	-8.076593	-8.663212	-9.267302	-9.890704	-10.536859	-11.206619	-11.900074	-12.617181	-13.357895	-14.122294	-14.910421	-15.724440	-16.572000	-17.510592	-18.913597	-21.533717	-24.490402	-27.597931	-30.791512	-34.208409	-37.355561	-40.195806	-42.909318	-45.525031	-48.103597	-50.663153	-53.211907	-55.900273	-58.234907	-59.899144	-61.349294	-62.637864	-63.925993	-65.195235	-66.430282	-67.661185	-68.902810	-70.198898	-71.558736
